Quality	#1 ID	#2 ID	#1 Sentence Length	#2 Sentence Length	#1 Tree Size	#2 Tree Size	#1 Tree Depth	#2 Tree Depth	APTED
1	1258196	1258284	31	32	87	88	13	13	19.0
0	137972	137865	32	28	95	82	20	16	49.0
1	698949	698934	23	26	63	73	12	15	19.0
1	547163	547154	18	23	53	65	11	11	23.0
1	3192829	3192751	12	14	34	41	7	10	30.0
1	667291	667038	25	16	74	48	13	13	40.0
1	144758	144855	27	32	76	87	15	14	43.0
0	3044423	3044567	20	26	57	73	14	16	41.0
1	3129532	3129541	28	20	83	62	20	17	45.0
1	174670	174482	22	24	58	64	7	8	38.0
1	1389351	1389586	30	30	82	85	13	16	60.0
1	2694682	2694609	26	28	78	84	16	16	16.0
0	490022	490005	21	17	55	44	7	6	23.0
1	353154	353234	27	17	69	41	12	7	34.0
0	1343191	1343491	16	14	43	38	7	6	27.0
0	2324704	2325023	27	27	71	73	12	11	55.0
1	1178784	1178969	18	22	51	62	10	13	47.0
1	741026	740969	17	18	47	52	8	9	19.0
1	1149374	1149314	21	24	62	71	9	13	41.0
0	2637229	2637350	25	30	68	84	13	14	46.0
1	2852677	2852820	15	22	42	65	8	9	44.0
1	1319710	1319631	19	28	51	78	7	10	38.0
1	3151109	3151135	16	17	44	46	10	10	4.0
0	1852456	1852138	24	20	62	50	7	6	29.0
1	2858095	2858170	23	17	69	49	15	12	42.0
0	424711	424638	14	18	39	55	9	10	34.0
1	2625003	2625015	32	36	90	97	11	12	30.0
1	1638113	1638056	13	16	37	46	8	8	33.0
1	1754653	1754711	28	31	77	85	11	12	18.0
1	1784506	1784464	28	26	79	74	12	12	22.0
0	2995843	2996163	19	15	54	44	12	11	34.0
1	2336453	2336545	13	15	37	41	8	8	32.0
0	616341	616249	30	29	85	82	11	12	43.0
0	1853205	1854204	20	31	55	90	8	9	43.0
1	1499177	1499012	21	30	58	80	10	10	24.0
1	1015152	1015262	21	27	62	81	9	11	32.0
0	869697	869241	20	18	51	46	6	6	20.0
1	160228	159941	24	33	63	93	11	13	41.0
0	2205356	2205241	17	16	48	46	9	9	45.0
1	720572	720486	31	30	84	88	11	16	77.0
0	3417991	3417841	30	24	85	66	18	12	36.0
1	1605818	1605806	25	23	68	66	10	10	35.0
0	2382455	2382471	25	20	76	58	16	11	40.0
1	1669431	1669454	25	26	68	71	9	11	20.0
1	1756399	1756323	16	22	50	65	11	10	24.0
1	2497070	2497346	29	22	79	58	9	9	29.0
0	221357	221459	16	14	46	39	10	8	15.0
1	1705098	1705278	22	29	63	80	14	15	36.0
0	2440680	2440474	20	13	50	34	6	7	31.0
1	2228143	2228563	27	23	81	70	14	17	28.0
1	3018474	3018539	27	33	85	100	23	24	17.0
0	3023261	3023282	15	21	45	60	9	11	23.0
1	520053	520147	24	24	64	61	8	7	43.0
1	3179543	3179259	29	33	84	96	17	18	23.0
1	1363423	1363801	22	20	59	55	10	8	25.0
0	3389680	3389709	19	19	54	53	8	8	36.0
1	1391169	1390984	25	20	63	51	7	6	29.0
0	726399	726078	31	23	93	70	14	13	30.0
1	2440664	2440782	29	23	73	58	8	8	18.0
1	315771	315639	19	23	55	66	10	12	36.0
0	969673	969585	20	21	50	55	6	7	23.0
0	3361322	3361301	23	29	61	80	10	10	57.0
1	1953229	1953216	21	27	59	77	11	12	51.0
1	2994387	2994521	14	22	36	58	5	9	42.0
0	3331138	3331090	18	19	55	53	9	9	28.0
1	1389502	1389257	20	14	56	38	9	7	28.0
1	2912388	2912129	16	14	47	42	11	10	12.0
1	539375	539596	19	25	53	73	10	17	25.0
0	3372294	3372337	28	21	80	62	14	12	35.0
0	2490559	2490490	18	24	55	73	12	11	37.0
1	3320347	3320265	22	26	63	75	14	16	15.0
1	2111776	2111618	33	26	102	73	25	13	62.0
1	1138606	1138842	13	13	38	37	8	6	27.0
0	1806664	1806683	27	31	76	89	10	10	57.0
1	1110070	1109913	22	28	67	84	16	13	30.0
1	1909338	1909392	16	22	46	67	9	16	26.0
1	1892206	1892096	23	28	67	80	12	16	39.0
1	397102	397138	32	22	89	63	16	16	36.0
1	1692094	1692026	22	22	64	66	12	9	30.0
1	2654641	2654751	26	21	70	56	7	7	17.0
1	2328114	2328440	17	13	50	37	7	7	21.0
1	2617727	2618289	21	20	60	56	7	9	40.0
1	2720998	2720694	27	22	77	63	12	12	22.0
1	1460092	1459802	16	15	46	49	9	12	38.0
0	2691257	2691033	16	14	42	39	6	6	22.0
1	533903	533818	31	22	87	62	13	13	27.0
1	1166473	1166857	27	21	75	63	16	16	16.0
0	89215	89463	30	32	85	92	11	14	26.0
1	476611	476710	17	18	53	56	14	15	11.0
1	2134759	2134730	20	21	57	63	11	14	28.0
1	673728	673502	23	25	67	71	14	14	10.0
1	144089	143697	19	15	51	40	9	7	23.0
1	3439854	3439874	28	24	74	64	9	9	24.0
1	3464314	3464302	14	22	45	67	12	13	22.0
1	2332633	2332760	25	22	77	69	14	13	27.0
1	2284830	2284862	29	33	83	93	13	15	40.0
1	735664	735691	12	14	37	44	9	14	29.0
1	1474104	1474149	26	19	73	57	10	10	54.0
1	2008984	2009175	14	15	38	41	7	8	38.0
1	222647	222469	28	30	80	81	11	8	38.0
1	448931	449038	29	32	83	94	13	13	18.0
1	606121	606463	26	23	75	66	10	10	37.0
1	1964079	1964053	28	30	73	81	10	10	30.0
0	1491651	1491626	17	22	56	66	15	12	55.0
0	1020818	1020742	31	35	85	100	13	11	66.0
0	816867	816831	19	15	56	46	12	11	38.0
1	3279020	3278928	22	30	62	80	11	11	44.0
0	953766	953537	17	24	44	62	7	10	31.0
0	2082967	2082948	27	30	78	84	13	10	60.0
1	101770	101706	26	28	77	83	14	15	14.0
0	1045971	1046014	20	16	56	43	9	7	43.0
0	2438711	2438762	20	18	56	49	10	8	46.0
1	3192029	3192176	27	25	73	71	13	14	24.0
1	2694905	2694831	28	22	83	61	14	14	23.0
1	2578751	2578762	19	23	56	63	9	9	31.0
1	2409831	2409825	20	15	54	42	11	9	20.0
1	1584601	1584582	26	30	74	89	15	21	22.0
1	123259	123215	23	20	63	54	8	8	23.0
1	464934	464508	24	27	63	74	9	10	46.0
1	1404563	1404480	23	18	68	54	12	9	32.0
1	1809427	1809438	29	32	84	93	12	14	21.0
1	1496252	1496053	30	25	83	72	14	13	35.0
0	1892983	1892817	27	24	77	71	11	12	33.0
1	698940	698952	23	25	61	66	8	8	32.0
1	2977283	2977187	31	24	87	65	13	13	32.0
1	62677	62780	23	21	65	65	12	16	39.0
1	1980836	1980762	27	30	78	76	17	9	63.0
1	192285	192327	20	23	55	62	12	11	17.0
1	3054567	3054599	18	18	55	55	15	14	23.0
1	2158948	2159004	18	24	56	68	13	11	47.0
1	3099575	3099600	31	28	83	77	11	10	37.0
0	1927806	1927828	27	21	75	58	12	9	25.0
0	2632504	2632655	36	33	95	92	14	17	79.0
0	558330	558449	14	17	37	48	6	11	34.0
1	1772514	1772604	30	26	84	76	15	15	30.0
1	2794695	2794721	21	29	59	81	12	10	52.0
1	2221459	2221675	23	19	63	53	9	8	20.0
0	1749694	1750057	19	21	55	57	9	9	39.0
1	1258293	1258203	30	32	89	93	18	17	12.0
1	2688145	2688162	17	22	48	60	10	9	29.0
1	3294207	3294290	28	26	84	73	13	9	36.0
0	91456	91526	17	14	46	42	9	9	28.0
0	1662145	1661888	30	26	89	80	16	17	40.0
1	3385298	3385192	24	18	68	52	11	9	27.0
1	2525175	2525241	32	29	96	87	20	18	13.0
1	1497386	1497195	13	11	35	29	6	7	30.0
1	3372938	3372948	14	18	41	53	8	8	39.0
1	2328433	2328183	34	37	94	107	15	21	45.0
1	1438024	1437790	32	32	84	85	9	9	55.0
1	986931	986600	25	30	66	84	8	14	58.0
1	1338	1768	22	19	63	52	9	9	32.0
1	539376	539602	20	22	55	58	10	10	18.0
1	2051717	2051635	15	21	43	63	9	11	36.0
1	3277340	3277316	25	22	68	60	11	12	46.0
1	349539	349129	19	15	52	42	8	10	42.0
1	840212	840236	23	19	67	56	11	8	22.0
0	205100	205145	22	25	61	69	8	8	46.0
1	361380	361266	22	16	64	47	14	9	29.0
0	3242051	3241897	19	13	56	40	11	11	30.0
1	1012958	1013020	23	25	63	68	8	9	23.0
1	392504	392701	15	13	40	35	7	7	19.0
1	2338968	2339109	30	29	83	79	14	9	25.0
1	2635882	2636067	35	29	98	81	13	12	42.0
0	1455299	1455540	23	27	67	77	15	11	25.0
1	3313491	3313751	19	19	52	48	8	7	44.0
1	2889534	2889485	23	27	64	74	12	13	19.0
1	2266154	2266086	10	13	28	34	7	7	10.0
0	1534981	1534961	13	8	37	23	10	7	18.0
1	3453247	3452798	16	21	46	59	11	11	16.0
1	2045019	2045249	21	30	56	83	9	8	33.0
1	2126941	2126894	16	19	43	53	7	8	21.0
0	2690379	2690520	21	19	60	59	9	14	30.0
1	2950570	2950537	19	24	51	65	9	8	24.0
0	1656916	1656909	19	15	55	43	8	9	30.0
0	2151922	2151544	20	17	53	47	9	8	27.0
0	2082955	2082880	23	32	60	85	7	10	33.0
1	2429805	2429675	32	31	99	97	18	16	53.0
1	1263107	1263625	35	33	99	95	16	14	56.0
1	1196763	1196698	26	18	74	49	10	8	28.0
0	1277805	1277554	14	15	43	47	12	13	28.0
1	202294	202143	23	23	71	65	17	12	31.0
1	2865933	2865910	16	17	49	50	14	13	31.0
1	2635067	2635269	26	27	76	79	16	19	36.0
1	164331	164305	16	17	46	49	9	9	21.0
1	3015455	3015474	28	28	74	75	8	11	71.0
1	1137117	1137134	22	26	62	71	9	10	34.0
1	2854483	2854528	17	19	56	62	13	17	24.0
1	486096	486255	24	26	65	70	9	10	15.0
1	1619275	1619419	23	24	65	67	9	10	23.0
0	18720	18757	20	23	57	60	9	8	39.0
1	2529776	2529858	21	17	66	51	16	13	31.0
1	3185752	3185722	26	24	76	72	11	12	38.0
0	3214298	3214269	31	26	85	74	9	13	47.0
1	2511546	2511573	34	30	91	82	13	13	25.0
1	1123031	1122968	21	22	57	59	8	10	25.0
1	1944746	1944634	35	27	98	74	12	9	48.0
0	1076861	1077018	15	14	46	39	12	7	41.0
1	121273	121431	28	29	78	80	11	11	19.0
0	2453201	2452916	21	18	58	54	10	13	50.0
1	2995266	2994938	26	24	74	70	16	15	20.0
1	3423206	3423272	18	23	54	65	11	11	13.0
1	152254	151884	29	25	91	79	19	20	31.0
1	371171	370953	31	23	88	68	10	12	48.0
0	222561	222647	23	28	62	80	8	11	43.0
1	1702240	1702219	24	20	70	54	10	9	44.0
1	1715420	1715441	32	26	90	73	14	14	33.0
1	1269300	1269572	19	18	54	55	9	13	27.0
1	1355730	1355910	26	21	74	60	13	12	26.0
1	2117321	2117259	28	24	78	68	9	12	67.0
1	3187659	3187625	25	22	68	62	8	11	23.0
1	2969732	2969833	18	16	50	44	10	9	37.0
1	2662654	2662740	25	28	81	88	20	19	28.0
0	920072	920500	25	21	66	60	8	12	41.0
1	349049	349540	18	25	50	68	9	10	37.0
1	2514532	2514516	14	14	45	42	10	10	42.0
1	228848	228809	15	20	40	53	7	8	23.0
0	572517	572552	16	20	42	57	7	10	38.0
1	2886301	2886361	20	19	57	56	14	12	28.0
1	2134174	2133850	20	13	53	36	9	8	26.0
1	1464992	1465145	33	28	94	80	16	16	29.0
1	1033210	1033371	23	25	67	72	16	17	9.0
0	1487245	1487166	8	13	26	37	8	7	24.0
1	1997704	1997857	25	25	69	70	10	11	8.0
1	1758028	1758256	29	28	82	81	17	17	26.0
1	2566398	2566564	26	20	75	59	16	15	42.0
1	3409469	3409439	31	24	96	77	17	22	48.0
1	3364087	3364117	14	18	39	51	6	8	29.0
1	1715922	1715771	16	14	47	40	11	8	17.0
1	992373	992505	33	24	90	68	11	11	29.0
1	20674	20598	27	19	73	54	9	8	46.0
1	2961847	2961942	17	14	49	42	10	11	41.0
1	1273812	1273622	19	22	54	67	10	17	36.0
1	3243255	3243288	28	32	77	89	10	14	23.0
1	1749177	1749195	23	24	63	66	8	8	13.0
0	2996144	2996097	31	23	96	69	17	13	55.0
0	3042512	3042476	14	23	41	64	10	8	32.0
0	462816	462552	13	16	35	42	7	7	24.0
1	2550399	2550236	25	28	70	78	10	13	27.0
1	1707031	1707102	14	17	38	47	7	7	21.0
0	1792412	1792293	25	19	69	53	8	8	26.0
0	2643487	2643530	25	21	73	58	14	10	38.0
0	1056720	1056700	24	19	65	51	8	7	35.0
1	2323107	2323116	18	13	48	36	9	8	19.0
0	2631000	2630970	14	19	43	57	9	15	47.0
1	1455072	1454998	27	27	77	75	12	12	17.0
1	724286	724433	26	26	69	68	10	10	7.0
0	809904	810197	31	29	88	77	15	13	50.0
1	901129	901115	13	16	36	49	7	10	27.0
1	57272	57252	28	27	82	79	10	11	14.0
1	2529315	2529412	25	21	72	60	14	11	33.0
1	2792426	2792528	13	12	35	32	6	7	32.0
1	2095803	2095786	24	23	65	63	10	10	33.0
1	3295420	3295389	23	27	71	82	17	17	14.0
1	2515695	2515725	22	23	61	62	9	8	44.0
0	1467048	1466992	22	30	57	80	8	9	32.0
1	2515275	2515371	35	30	95	85	15	13	39.0
0	2646742	2646642	14	17	44	53	13	17	28.0
1	2848296	2848358	20	14	53	39	7	8	32.0
1	2112330	2112376	14	13	39	38	8	9	16.0
1	1868925	1869072	32	29	89	80	10	10	13.0
1	2422440	2422460	24	29	72	85	12	12	20.0
0	125211	125001	17	14	46	39	6	7	25.0
0	1122252	1122290	14	12	41	35	10	8	11.0
1	2706273	2706157	25	24	74	69	13	12	23.0
1	2095729	2095799	25	22	68	63	12	12	27.0
1	381280	381254	24	28	68	79	8	10	42.0
0	2053014	2053108	14	10	37	29	8	8	13.0
1	3389318	3389271	22	22	64	64	15	15	11.0
1	543300	543242	22	22	67	68	18	19	20.0
1	2240263	2240744	22	23	67	68	13	14	21.0
0	3294412	3294375	23	32	65	92	12	16	45.0
1	212885	212588	17	14	47	37	10	8	21.0
0	1851865	1851822	21	23	59	64	7	8	18.0
1	1477526	1477562	30	20	81	56	9	10	51.0
1	698948	698933	31	26	82	70	12	11	26.0
1	2063290	2063193	23	22	63	65	10	11	31.0
1	185327	185283	28	33	81	98	15	20	56.0
1	539585	539355	26	17	78	54	20	16	33.0
1	1380723	1380525	32	33	92	94	18	21	33.0
1	2827562	2827543	25	27	66	74	9	12	23.0
1	156755	156708	15	18	47	55	13	10	24.0
1	349160	349058	21	27	60	75	10	11	27.0
1	314162	314661	32	28	85	77	8	8	28.0
0	2371383	2371261	15	20	42	56	10	8	37.0
1	3444065	3444032	21	19	58	54	9	9	12.0
1	684848	684557	26	34	76	91	10	10	43.0
1	654227	654356	35	29	102	81	19	16	60.0
1	2992682	2992869	27	23	84	70	15	12	42.0
1	3036166	3036117	28	21	85	66	15	15	50.0
1	2009633	2008963	16	19	45	54	10	11	34.0
0	392080	392190	20	11	50	28	6	5	30.0
1	2491734	2491748	20	14	59	38	13	8	28.0
1	450437	450533	27	24	79	71	10	10	23.0
1	1793609	1793547	17	27	51	77	14	16	33.0
1	670712	670500	18	19	51	54	10	10	26.0
0	1705277	1704990	22	14	62	38	12	7	41.0
1	1590753	1590946	13	9	38	23	7	5	28.0
0	1688452	1688470	27	32	74	95	10	22	77.0
1	948905	948771	23	20	69	59	18	17	22.0
1	692252	692188	21	21	64	60	11	9	36.0
1	545646	545773	13	18	39	49	12	8	34.0
1	2934300	2934243	20	19	55	54	8	8	26.0
0	1141068	1141051	16	12	47	36	9	7	27.0
1	127940	127709	29	24	82	67	10	10	24.0
1	467443	467517	20	15	55	43	9	9	18.0
1	1489846	1489778	13	16	38	45	10	11	15.0
1	146291	146112	24	22	63	58	7	7	36.0
1	216483	216440	26	26	70	70	8	8	8.0
0	2498626	2498602	24	29	69	84	11	15	20.0
1	347634	347652	22	24	63	68	14	15	22.0
1	3444814	3444661	25	22	69	62	9	8	22.0
1	3449037	3449133	20	22	58	61	10	10	12.0
0	745879	746177	20	29	50	75	6	9	31.0
1	586478	586493	20	21	58	64	9	12	31.0
1	3383800	3384248	31	30	86	83	11	13	35.0
1	2139532	2139550	31	27	86	75	11	11	16.0
0	453142	453099	16	20	43	57	8	10	44.0
1	1465018	1465168	20	19	56	53	9	10	44.0
0	1353169	1353351	26	18	75	53	10	9	37.0
1	1787617	1787556	31	33	90	95	14	14	8.0
1	2268394	2268584	19	18	52	48	9	7	41.0
1	240387	240350	20	21	57	59	11	12	17.0
1	3372296	3372332	23	20	62	53	7	7	28.0
1	1973651	1973712	25	31	69	89	10	10	45.0
1	338398	338968	18	21	50	59	12	11	20.0
1	2731394	2731255	24	32	70	89	9	10	68.0
1	1390978	1391163	25	23	69	66	9	11	24.0
1	2959224	2959270	32	32	85	88	9	9	27.0
0	1378255	1377995	21	14	56	37	8	6	23.0
0	2372859	2372881	19	24	56	70	11	10	40.0
1	3393882	3393858	32	31	97	93	20	14	35.0
1	237165	236886	21	26	59	78	12	16	42.0
1	2277401	2277378	27	25	80	73	15	14	25.0
1	2254641	2254589	21	22	59	62	10	10	17.0
1	781342	781555	17	17	45	48	8	12	23.0
0	2396342	2396238	12	16	35	45	9	8	32.0
1	354039	353906	23	22	65	62	9	9	30.0
1	2815623	2815848	24	18	68	54	11	13	36.0
0	1708629	1708560	24	31	62	80	7	12	46.0
0	3065731	3065834	17	17	51	51	10	13	34.0
0	749633	749912	17	24	46	65	9	10	26.0
0	1466172	1466251	27	19	80	53	11	9	48.0
1	701402	701449	24	32	64	86	9	16	38.0
1	3076578	3076653	26	25	68	69	9	12	39.0
1	358546	358608	22	21	64	63	13	10	40.0
1	1194276	1193886	29	31	82	87	11	11	15.0
1	2383845	2383877	26	20	71	54	11	8	39.0
1	1777871	1777960	31	29	84	81	9	9	20.0
1	2290718	2290988	20	23	58	65	12	12	26.0
1	3046158	3046275	17	19	47	50	7	8	40.0
1	3015236	3015328	15	22	43	62	8	8	45.0
0	405201	405182	20	21	55	56	9	7	45.0
1	2164195	2164454	24	19	75	60	18	18	21.0
1	2501607	2501591	36	34	104	96	14	19	70.0
1	1571089	1571025	23	32	65	93	12	15	54.0
0	921805	921755	24	22	62	56	7	6	23.0
1	2338980	2338968	28	30	75	83	9	14	21.0
1	3332052	3331940	28	29	75	81	9	13	31.0
1	1953719	1953643	17	19	52	58	12	14	23.0
1	1308432	1308295	18	15	58	49	18	15	24.0
1	3335514	3335455	24	30	71	85	16	12	61.0
1	1424734	1424584	30	32	82	95	14	14	59.0
0	750991	751125	11	9	29	25	6	6	20.0
0	773545	773722	30	32	89	89	14	11	52.0
0	582699	582690	15	12	43	34	9	9	44.0
0	381394	381254	22	28	66	79	14	10	47.0
0	350042	350051	18	11	52	34	8	8	23.0
1	2763475	2763440	28	28	78	80	16	17	15.0
1	3437671	3437440	18	21	56	65	13	14	22.0
1	327456	327366	22	23	62	66	14	15	32.0
1	3255139	3255157	17	15	49	41	11	7	41.0
0	1798982	1799475	21	18	60	53	10	11	40.0
1	607991	607825	23	20	59	53	6	7	34.0
0	582690	582670	12	15	34	43	9	9	45.0
1	1794122	1794228	19	19	56	57	10	7	39.0
1	737789	737933	13	16	38	48	9	9	28.0
1	3277346	3277330	26	25	67	69	7	10	26.0
1	1583456	1583736	15	22	40	62	7	9	33.0
1	3159648	3159697	29	31	87	92	20	20	12.0
0	795984	795913	21	16	58	47	9	11	44.0
0	3075693	3075784	14	20	42	59	12	15	40.0
1	3085147	3085018	23	21	68	65	17	17	14.0
0	1279909	1279881	30	23	81	62	9	9	25.0
1	347017	347002	26	23	72	62	9	9	22.0
1	1592037	1592076	26	33	78	94	17	15	67.0
1	2319051	2319099	23	22	56	60	6	7	29.0
1	1653312	1653243	23	17	69	50	12	8	23.0
0	487931	488007	30	21	85	62	11	12	35.0
1	1257237	1257412	27	25	76	70	10	10	25.0
0	3013483	3013540	30	23	82	64	13	13	45.0
1	666384	666485	19	21	54	57	10	10	21.0
1	838787	838830	21	19	56	56	9	10	36.0
1	1196004	1196099	19	25	50	64	6	6	19.0
1	2340480	2340449	21	20	57	51	9	7	38.0
1	2020252	2020081	23	20	65	60	10	14	37.0
1	1799157	1799761	22	19	62	55	9	7	26.0
1	1387945	1388069	12	12	31	31	5	5	5.0
1	2965237	2965069	30	30	88	92	15	17	44.0
1	347274	347378	23	21	66	61	13	16	25.0
1	1724409	1724310	31	31	89	93	12	11	38.0
1	1641154	1641055	30	24	87	70	16	11	33.0
1	2840953	2840899	22	28	60	75	10	10	34.0
0	826611	826464	13	10	36	27	8	7	23.0
1	2000409	2000365	15	14	45	38	10	7	21.0
0	2614947	2614904	17	17	42	45	6	8	23.0
0	983573	983700	28	23	74	64	10	10	35.0
0	1744257	1744378	30	23	83	62	10	9	40.0
1	2090590	2090456	23	28	69	79	14	15	53.0
0	1268103	1268213	12	14	33	42	6	10	39.0
0	1119721	1119714	22	25	64	75	12	13	46.0
1	1983258	1983180	15	14	43	41	7	9	19.0
1	2475319	2475452	24	21	69	58	15	11	46.0
1	1628189	1628166	24	23	68	64	13	11	32.0
0	2464878	2465098	21	16	59	47	9	9	25.0
0	1513394	1513490	28	28	85	86	17	18	42.0
0	1686539	1686168	21	20	58	58	8	11	24.0
1	1723480	1723289	32	31	86	84	11	11	30.0
1	1186754	1187056	27	25	75	70	12	12	14.0
1	2129589	2129472	24	28	73	82	16	16	31.0
1	2842562	2842582	15	12	42	34	7	7	27.0
1	2617726	2618287	17	21	47	61	7	10	33.0
0	603159	603135	28	24	76	68	12	12	28.0
0	2873361	2873517	24	22	70	63	13	11	46.0
1	655516	655401	24	27	69	75	12	11	21.0
1	2530067	2530487	26	18	80	57	12	12	26.0
0	1947412	1947484	25	33	69	91	13	11	61.0
1	69687	69610	27	27	74	80	9	13	49.0
1	2852505	2852372	23	27	66	76	11	10	28.0
1	2029542	2029603	27	25	78	73	14	12	45.0
0	2355787	2356027	17	12	50	33	7	6	27.0
1	3200940	3201393	24	22	69	64	12	11	40.0
0	431076	431242	32	20	84	53	8	9	64.0
1	667124	666899	25	30	70	83	15	15	21.0
1	2213910	2214019	24	20	65	55	9	9	38.0
0	640880	640597	17	15	52	45	14	10	27.0
1	404585	404787	13	12	32	32	5	6	21.0
1	1268437	1268577	20	22	55	59	8	10	43.0
0	2408619	2408559	12	14	33	42	7	10	26.0
1	3407279	3407314	28	31	78	86	11	12	43.0
0	2784891	2784624	28	34	83	97	18	14	50.0
1	231001	231030	26	32	76	92	16	16	22.0
1	1393764	1393984	20	24	60	72	16	18	21.0
0	2232494	2232543	21	17	59	48	10	8	27.0
0	1988217	1988201	18	18	50	52	10	9	32.0
1	3438092	3438142	26	30	73	87	15	16	68.0
1	1466129	1466006	34	27	101	79	15	13	35.0
1	2923681	2923670	21	17	61	49	10	11	34.0
0	2916199	2916164	15	23	42	65	9	10	42.0
1	2530671	2530542	20	21	56	57	13	9	42.0
1	3445922	3445856	18	23	50	67	8	10	45.0
1	539640	539371	29	29	83	82	12	12	42.0
1	1536566	1536602	23	25	62	72	9	14	46.0
0	3092148	3092128	16	16	46	45	11	10	27.0
1	758335	758269	31	27	83	74	9	9	25.0
1	1307707	1307622	12	12	35	32	8	7	11.0
1	2483416	2483366	19	25	55	71	9	11	35.0
1	2679225	2679025	22	18	61	51	9	8	34.0
1	219064	218969	33	34	91	95	12	12	22.0
1	2286593	2286504	20	20	55	56	9	8	19.0
0	495996	496023	23	18	66	50	16	11	36.0
1	2527952	2527760	14	16	38	46	7	10	24.0
1	2082070	2081886	22	23	56	59	7	9	21.0
1	3153783	3153726	15	13	40	37	7	9	21.0
1	2380521	2380281	24	23	69	64	11	11	20.0
1	1809381	1809368	31	29	87	81	16	10	49.0
1	2635271	2635090	23	24	69	74	20	20	27.0
1	3064953	3064992	17	15	46	42	9	10	29.0
1	578185	578532	14	16	42	47	11	10	17.0
1	2608381	2608419	19	18	55	57	13	15	41.0
1	2637178	2637350	22	30	64	84	11	14	23.0
0	2056695	2056127	12	17	34	48	8	10	32.0
1	2694821	2694682	31	26	92	78	16	16	24.0
1	3034432	3034387	14	14	41	40	9	8	11.0
0	377408	377367	12	10	37	29	8	8	23.0
0	2377289	2377259	15	18	42	52	7	8	36.0
1	2224622	2224687	24	33	66	87	12	11	53.0
0	2581013	2580985	30	22	85	62	12	11	24.0
1	2204550	2204582	15	16	42	46	7	10	29.0
1	1428181	1428275	21	28	59	74	12	8	37.0
1	2439719	2439791	31	33	85	90	11	11	20.0
0	2110220	2110199	24	19	65	53	11	8	39.0
1	3270885	3270862	28	24	80	71	12	12	16.0
0	701341	701234	34	26	92	69	11	13	35.0
0	1369900	1369751	27	19	78	54	10	8	36.0
1	3258665	3258734	20	19	58	51	8	8	34.0
0	2110325	2110199	13	19	35	53	7	8	39.0
0	3171466	3171578	34	32	95	88	13	11	46.0
1	651796	651731	11	15	34	44	8	9	16.0
0	380073	379924	29	29	81	84	12	13	29.0
1	166426	166354	31	26	89	75	12	12	40.0
1	1095653	1095781	27	31	80	92	11	15	19.0
1	2797254	2797312	20	25	56	70	10	11	45.0
1	1013480	1013210	9	15	30	45	11	11	20.0
1	1927422	1927553	26	21	76	61	11	9	31.0
1	2352216	2351995	20	27	58	77	13	13	25.0
1	171788	171546	31	30	90	88	15	15	26.0
0	58543	58516	19	17	52	47	8	7	47.0
1	2522124	2522202	17	13	50	36	10	7	27.0
1	1027516	1027116	30	28	91	86	19	18	22.0
1	986927	986603	31	30	89	87	11	14	41.0
0	323440	323515	24	19	70	55	10	9	46.0
0	1864253	1863810	18	28	53	78	12	11	53.0
0	1580901	1580702	30	24	86	67	18	11	55.0
0	3150803	3150839	20	20	54	54	7	8	35.0
0	2239197	2239088	18	13	49	34	7	6	17.0
1	1789130	1789041	25	23	76	71	18	17	28.0
1	1684216	1684179	27	31	80	91	17	18	20.0
1	2643264	2643170	16	14	48	40	9	8	38.0
1	2854480	2854525	17	19	52	56	13	11	29.0
1	839301	839710	19	19	50	47	9	7	25.0
0	1690838	1690632	29	22	83	64	16	15	24.0
1	3089073	3089213	25	24	76	71	19	15	20.0
1	3444661	3444792	22	22	62	61	8	8	13.0
1	1534078	1533998	29	23	74	61	9	9	32.0
1	587502	587614	21	24	59	65	11	10	13.0
0	969381	969512	22	22	56	58	6	7	33.0
1	1754660	1754722	26	20	74	52	9	9	35.0
0	581577	581596	17	12	50	36	8	7	22.0
0	2834738	2834791	11	14	31	40	7	7	16.0
0	1684863	1685118	16	25	46	70	10	10	36.0
1	559424	559879	22	24	69	76	18	20	14.0
1	2727213	2727379	20	23	59	65	10	10	38.0
0	1471951	1471935	28	33	81	87	16	13	70.0
0	953684	953760	31	22	83	58	10	7	33.0
0	249655	249749	21	19	60	58	8	9	37.0
1	271891	271839	19	16	54	45	11	9	38.0
0	2861783	2862110	25	16	66	45	13	10	36.0
0	222987	222901	24	27	66	73	12	10	46.0
1	1598662	1598729	27	23	86	76	22	21	27.0
0	2760410	2760324	16	24	45	64	7	8	37.0
1	3067866	3067845	26	28	87	91	20	24	44.0
1	1098141	1097919	17	13	52	37	15	10	25.0
1	173827	173719	17	21	48	60	10	10	25.0
0	1123342	1123317	24	27	69	73	12	11	38.0
0	1615248	1615008	30	25	90	75	23	18	37.0
0	2054464	2054792	15	18	41	48	7	9	39.0
1	607207	607083	17	21	47	59	8	8	15.0
1	167471	167369	32	31	92	85	15	14	27.0
1	2658336	2658427	12	14	34	39	7	9	13.0
1	2049267	2049335	14	17	40	47	10	11	17.0
1	2490925	2490771	14	19	36	48	6	6	23.0
0	1446259	1445947	21	20	56	56	7	8	42.0
0	782003	782027	20	19	51	51	6	7	18.0
1	1048624	1048761	26	29	77	86	17	20	18.0
1	3154866	3154978	17	17	44	47	8	7	35.0
0	2829648	2829613	26	20	75	56	12	8	33.0
1	1934033	1933985	30	26	85	73	12	12	16.0
